03-Jul-24,1,FD142,5398.8,28734.11,1017473.08,0,1046207.19,0
03-Jul-24,1,AHM009,20616.69,3189142.14,0,0,3189142.14,0
03-Jul-24,3,01AT442,54.03,1192.78,0,0,1192.78,0
03-Jul-24,3,01AT195,5400,15189.53,0,0,15189.53,0
03-Jul-24,1,AHM3E5,18010.2,31174.7,14895.36,0,46070.06,0
03-Jul-24,1,17HS006,2810.18,22139.1,0,0,22139.1,0
03-Jul-24,1,09HS058,6076.8,54921.88,0,0,54921.88,0
03-Jul-24,2,01CNE33,105265.6,5083.19,0,0,5083.19,100182.41
03-Jul-24,1,01AT053,52500,193607.44,0,0,193607.44,0
03-Jul-24,3,09FD6565,5771.2,3221,77102.46,0,80323.46,0
03-Jul-24,2,07FN039,15300,0,218026.29,0,218026.29,0
03-Jul-24,2,02BBE2,9969.6,50000,0,0,50000,0
03-Jul-24,4,01CNE83,5430,55738.72,0,0,55738.72,0
03-Jul-24,1,FD077,257789.4,1863530.03,0,0,1863530.03,0
03-Jul-24,2,07DM002,23175.75,121044.23,0,0,121044.23,0
03-Jul-24,1,07HD051,4869.2,25066.46,0,0,25066.46,0
03-Jul-24,3,07HD010,2034.05,29,0,0,29,2005.05
03-Jul-24,1,01AT403,30820,3421.45,306970.99,0,310392.44,0
03-Jul-24,2,07EF004,175.2,1001.07,0,0,1001.07,0
03-Jul-24,1,09GB354,3442.35,0,0,0,0,3442.35
03-Jul-24,2,08FD096,1057.08,2696.26,0,0,2696.26,0
03-Jul-24,4,01FK111,34086,24282.51,0,9803.49,34086,0
03-Jul-24,1,09GB345,3442.88,0,0,0,0,3442.88
03-Jul-24,1,FDE808,1498.5,14116.63,0,0,14116.63,0
03-Jul-24,2,07IM005,8794.94,5385.14,0,0,5385.14,3409.8
03-Jul-24,1,FD346,119414,0,511831.56,0,511831.56,0
03-Jul-24,2,09GBE03,3628.8,0,0,0,0,3628.8
03-Jul-24,4,01FG002,173,0,0,0,0,173
03-Jul-24,1,PRO_14697,3341924.91,150000000,133.37,0,150000133.4,0

